County,date,cases
Essex,2020-04-11T00:00:00Z,12
Franklin,2020-04-11T00:00:00Z,11
Fulton,2020-04-11T00:00:00Z,21
Genesee,2020-04-11T00:00:00Z,67
Greene,2020-04-11T00:00:00Z,37
Hamilton,2020-04-11T00:00:00Z,3
Herkimer,2020-04-11T00:00:00Z,37
Jefferson,2020-04-11T00:00:00Z,44
Kings,2020-04-11T00:00:00Z,0
Lewis,2020-04-11T00:00:00Z,6
Livingston,2020-04-11T00:00:00Z,30
Madison,2020-04-11T00:00:00Z,102
Monroe,2020-04-11T00:00:00Z,767
Montgomery,2020-04-11T00:00:00Z,29
Nassau,2020-04-11T00:00:00Z,22584
New York,2020-04-11T00:00:00Z,98308
Niagara,2020-04-11T00:00:00Z,167
Oneida,2020-04-11T00:00:00Z,181
Onondaga,2020-04-11T00:00:00Z,456
Ontario,2020-04-11T00:00:00Z,56
Orange,2020-04-11T00:00:00Z,4847
Orleans,2020-04-11T00:00:00Z,24
Oswego,2020-04-11T00:00:00Z,37
Otsego,2020-04-11T00:00:00Z,43
Putnam,2020-04-11T00:00:00Z,494
Queens,2020-04-11T00:00:00Z,0
Rensselaer,2020-04-11T00:00:00Z,102
Richmond,2020-04-11T00:00:00Z,0
Rockland,2020-04-11T00:00:00Z,7477
St. Lawrence,2020-04-11T00:00:00Z,82
Saratoga,2020-04-11T00:00:00Z,187
Schenectady,2020-04-11T00:00:00Z,194
Schoharie,2020-04-11T00:00:00Z,12
Schuyler,2020-04-11T00:00:00Z,5
Seneca,2020-04-11T00:00:00Z,16
Steuben,2020-04-11T00:00:00Z,117
Suffolk,2020-04-11T00:00:00Z,20321
Sullivan,2020-04-11T00:00:00Z,340
Tioga,2020-04-11T00:00:00Z,19
Tompkins,2020-04-11T00:00:00Z,108
Ulster,2020-04-11T00:00:00Z,589
Warren,2020-04-11T00:00:00Z,44
Washington,2020-04-11T00:00:00Z,31
Wayne,2020-04-11T00:00:00Z,42
Westchester,2020-04-11T00:00:00Z,18729
Wyoming,2020-04-11T00:00:00Z,31
Yates,2020-04-11T00:00:00Z,2
Out of NY,2020-04-11T00:00:00Z,0
Unassigned,2020-04-11T00:00:00Z,0
New York State,2020-04-12T00:00:00Z,189033
Albany,2020-04-12T00:00:00Z,478
Allegany,2020-04-12T00:00:00Z,26
Bronx,2020-04-12T00:00:00Z,0
Broome,2020-04-12T00:00:00Z,126
Cattaraugus,2020-04-12T00:00:00Z,28
Cayuga,2020-04-12T00:00:00Z,31
Chautauqua,2020-04-12T00:00:00Z,23
Chemung,2020-04-12T00:00:00Z,60
Chenango,2020-04-12T00:00:00Z,63
Clinton,2020-04-12T00:00:00Z,43
Columbia,2020-04-12T00:00:00Z,87
Cortland,2020-04-12T00:00:00Z,21
Delaware,2020-04-12T00:00:00Z,39
Dutchess,2020-04-12T00:00:00Z,1838
Erie,2020-04-12T00:00:00Z,1571
Essex,2020-04-12T00:00:00Z,12
Franklin,2020-04-12T00:00:00Z,12
Fulton,2020-04-12T00:00:00Z,21
Genesee,2020-04-12T00:00:00Z,70
Greene,2020-04-12T00:00:00Z,44
Hamilton,2020-04-12T00:00:00Z,3
Herkimer,2020-04-12T00:00:00Z,37
Jefferson,2020-04-12T00:00:00Z,46
Kings,2020-04-12T00:00:00Z,0
Lewis,2020-04-12T00:00:00Z,6
Livingston,2020-04-12T00:00:00Z,34
Madison,2020-04-12T00:00:00Z,105
Monroe,2020-04-12T00:00:00Z,798
Montgomery,2020-04-12T00:00:00Z,29
Nassau,2020-04-12T00:00:00Z,23553
New York,2020-04-12T00:00:00Z,103208
Niagara,2020-04-12T00:00:00Z,194
Oneida,2020-04-12T00:00:00Z,195
Onondaga,2020-04-12T00:00:00Z,494
Ontario,2020-04-12T00:00:00Z,57
Orange,2020-04-12T00:00:00Z,5027
Orleans,2020-04-12T00:00:00Z,25
Oswego,2020-04-12T00:00:00Z,42
Otsego,2020-04-12T00:00:00Z,43
Putnam,2020-04-12T00:00:00Z,507
Queens,2020-04-12T00:00:00Z,0
Rensselaer,2020-04-12T00:00:00Z,102
Richmond,2020-04-12T00:00:00Z,0
Rockland,2020-04-12T00:00:00Z,7721
St. Lawrence,2020-04-12T00:00:00Z,88
Saratoga,2020-04-12T00:00:00Z,196
Schenectady,2020-04-12T00:00:00Z,199
Schoharie,2020-04-12T00:00:00Z,12
Schuyler,2020-04-12T00:00:00Z,5
Seneca,2020-04-12T00:00:00Z,16
Steuben,2020-04-12T00:00:00Z,147
Suffolk,2020-04-12T00:00:00Z,20934
Sullivan,2020-04-12T00:00:00Z,358
Tioga,2020-04-12T00:00:00Z,23
Tompkins,2020-04-12T00:00:00Z,113
Ulster,2020-04-12T00:00:00Z,655
Warren,2020-04-12T00:00:00Z,46
Washington,2020-04-12T00:00:00Z,34
Wayne,2020-04-12T00:00:00Z,42
Westchester,2020-04-12T00:00:00Z,19313
Wyoming,2020-04-12T00:00:00Z,31
Yates,2020-04-12T00:00:00Z,2
Out of NY,2020-04-12T00:00:00Z,0
Unassigned,2020-04-12T00:00:00Z,0
New York State,2020-04-13T00:00:00Z,195749
Albany,2020-04-13T00:00:00Z,499
Allegany,2020-04-13T00:00:00Z,26
Bronx,2020-04-13T00:00:00Z,0
Broome,2020-04-13T00:00:00Z,133
Cattaraugus,2020-04-13T00:00:00Z,28
Cayuga,2020-04-13T00:00:00Z,31
Chautauqua,2020-04-13T00:00:00Z,23
Chemung,2020-04-13T00:00:00Z,60
Chenango,2020-04-13T00:00:00Z,65
Clinton,2020-04-13T00:00:00Z,44
Columbia,2020-04-13T00:00:00Z,93
Cortland,2020-04-13T00:00:00Z,21
Delaware,2020-04-13T00:00:00Z,42
Dutchess,2020-04-13T00:00:00Z,1881
Erie,2020-04-13T00:00:00Z,1661
Essex,2020-04-13T00:00:00Z,12
Franklin,2020-04-13T00:00:00Z,12
Fulton,2020-04-13T00:00:00Z,21
Genesee,2020-04-13T00:00:00Z,71
Greene,2020-04-13T00:00:00Z,45
Hamilton,2020-04-13T00:00:00Z,3
Herkimer,2020-04-13T00:00:00Z,38
Jefferson,2020-04-13T00:00:00Z,46
Kings,2020-04-13T00:00:00Z,0
Lewis,2020-04-13T00:00:00Z,6
Livingston,2020-04-13T00:00:00Z,34
Madison,2020-04-13T00:00:00Z,110
Monroe,2020-04-13T00:00:00Z,823
Montgomery,2020-04-13T00:00:00Z,29
Nassau,2020-04-13T00:00:00Z,24358
New York,2020-04-13T00:00:00Z,106763
Niagara,2020-04-13T00:00:00Z,194
Oneida,2020-04-13T00:00:00Z,206
Onondaga,2020-04-13T00:00:00Z,520
Ontario,2020-04-13T00:00:00Z,57
Orange,2020-04-13T00:00:00Z,5598
Orleans,2020-04-13T00:00:00Z,26
Oswego,2020-04-13T00:00:00Z,42
Otsego,2020-04-13T00:00:00Z,43
Putnam,2020-04-13T00:00:00Z,507
Queens,2020-04-13T00:00:00Z,0
Rensselaer,2020-04-13T00:00:00Z,113
Richmond,2020-04-13T00:00:00Z,0
Rockland,2020-04-13T00:00:00Z,7965
St. Lawrence,2020-04-13T00:00:00Z,89
Saratoga,2020-04-13T00:00:00Z,201
Schenectady,2020-04-13T00:00:00Z,204
Schoharie,2020-04-13T00:00:00Z,12
Schuyler,2020-04-13T00:00:00Z,8
Seneca,2020-04-13T00:00:00Z,16
Steuben,2020-04-13T00:00:00Z,147
Suffolk,2020-04-13T00:00:00Z,21643
Sullivan,2020-04-13T00:00:00Z,380
Tioga,2020-04-13T00:00:00Z,23
Tompkins,2020-04-13T00:00:00Z,113
Ulster,2020-04-13T00:00:00Z,716
Warren,2020-04-13T00:00:00Z,48
Washington,2020-04-13T00:00:00Z,37
Wayne,2020-04-13T00:00:00Z,42
Westchester,2020-04-13T00:00:00Z,19786
Wyoming,2020-04-13T00:00:00Z,31
Yates,2020-04-13T00:00:00Z,4
Out of NY,2020-04-13T00:00:00Z,0
Unassigned,2020-04-13T00:00:00Z,0
New York State,2020-04-14T00:00:00Z,203020
Albany,2020-04-14T00:00:00Z,535
Allegany,2020-04-14T00:00:00Z,28
Bronx,2020-04-14T00:00:00Z,0
Broome,2020-04-14T00:00:00Z,146
Cattaraugus,2020-04-14T00:00:00Z,32
Cayuga,2020-04-14T00:00:00Z,33
Chautauqua,2020-04-14T00:00:00Z,23
Chemung,2020-04-14T00:00:00Z,64
Chenango,2020-04-14T00:00:00Z,68
Clinton,2020-04-14T00:00:00Z,45
Columbia,2020-04-14T00:00:00Z,93
Cortland,2020-04-14T00:00:00Z,22
Delaware,2020-04-14T00:00:00Z,45
Dutchess,2020-04-14T00:00:00Z,1934
Erie,2020-04-14T00:00:00Z,1730
Essex,2020-04-14T00:00:00Z,12
Franklin,2020-04-14T00:00:00Z,13
Fulton,2020-04-14T00:00:00Z,22
Genesee,2020-04-14T00:00:00Z,76
Greene,2020-04-14T00:00:00Z,66
Hamilton,2020-04-14T00:00:00Z,3
Herkimer,2020-04-14T00:00:00Z,39
Jefferson,2020-04-14T00:00:00Z,47
Kings,2020-04-14T00:00:00Z,0
Lewis,2020-04-14T00:00:00Z,7
Livingston,2020-04-14T00:00:00Z,34
Madison,2020-04-14T00:00:00Z,110
Monroe,2020-04-14T00:00:00Z,850
Montgomery,2020-04-14T00:00:00Z,32
Nassau,2020-04-14T00:00:00Z,25250
New York,2020-04-14T00:00:00Z,110465
Niagara,2020-04-14T00:00:00Z,216
Oneida,2020-04-14T00:00:00Z,229
Onondaga,2020-04-14T00:00:00Z,537
Ontario,2020-04-14T00:00:00Z,61
Orange,2020-04-14T00:00:00Z,5830
Orleans,2020-04-14T00:00:00Z,31
Oswego,2020-04-14T00:00:00Z,42
Otsego,2020-04-14T00:00:00Z,44
Putnam,2020-04-14T00:00:00Z,634
Queens,2020-04-14T00:00:00Z,0
Rensselaer,2020-04-14T00:00:00Z,140
Richmond,2020-04-14T00:00:00Z,0
Rockland,2020-04-14T00:00:00Z,8335
St. Lawrence,2020-04-14T00:00:00Z,92
Saratoga,2020-04-14T00:00:00Z,224
Schenectady,2020-04-14T00:00:00Z,235
Schoharie,2020-04-14T00:00:00Z,20
Schuyler,2020-04-14T00:00:00Z,8
Seneca,2020-04-14T00:00:00Z,18
Steuben,2020-04-14T00:00:00Z,147
Suffolk,2020-04-14T00:00:00Z,22691
Sullivan,2020-04-14T00:00:00Z,415
Tioga,2020-04-14T00:00:00Z,24
Tompkins,2020-04-14T00:00:00Z,113
Ulster,2020-04-14T00:00:00Z,716
Warren,2020-04-14T00:00:00Z,77
Washington,2020-04-14T00:00:00Z,40
Wayne,2020-04-14T00:00:00Z,48
Westchester,2020-04-14T00:00:00Z,20191
Wyoming,2020-04-14T00:00:00Z,32
Yates,2020-04-14T00:00:00Z,6
Out of NY,2020-04-14T00:00:00Z,0
Unassigned,2020-04-14T00:00:00Z,0
New York State,2020-04-15T00:00:00Z,214454
Albany,2020-04-15T00:00:00Z,548
Allegany,2020-04-15T00:00:00Z,28
Bronx,2020-04-15T00:00:00Z,0
Broome,2020-04-15T00:00:00Z,153
Cattaraugus,2020-04-15T00:00:00Z,32
Cayuga,2020-04-15T00:00:00Z,36
Chautauqua,2020-04-15T00:00:00Z,24
Chemung,2020-04-15T00:00:00Z,69
Chenango,2020-04-15T00:00:00Z,71
Clinton,2020-04-15T00:00:00Z,45
Columbia,2020-04-15T00:00:00Z,100
Cortland,2020-04-15T00:00:00Z,23
Delaware,2020-04-15T00:00:00Z,46
Dutchess,2020-04-15T00:00:00Z,2048
Erie,2020-04-15T00:00:00Z,1812
Essex,2020-04-15T00:00:00Z,12
Franklin,2020-04-15T00:00:00Z,13
Fulton,2020-04-15T00:00:00Z,24
Genesee,2020-04-15T00:00:00Z,76
Greene,2020-04-15T00:00:00Z,73
Hamilton,2020-04-15T00:00:00Z,3
Herkimer,2020-04-15T00:00:00Z,40
Jefferson,2020-04-15T00:00:00Z,47
Kings,2020-04-15T00:00:00Z,0
Lewis,2020-04-15T00:00:00Z,7
Livingston,2020-04-15T00:00:00Z,34
Madison,2020-04-15T00:00:00Z,110
Monroe,2020-04-15T00:00:00Z,884
Montgomery,2020-04-15T00:00:00Z,32
Nassau,2020-04-15T00:00:00Z,26715
New York,2020-04-15T00:00:00Z,118302
Niagara,2020-04-15T00:00:00Z,229
Oneida,2020-04-15T00:00:00Z,246
Onondaga,2020-04-15T00:00:00Z,563
Ontario,2020-04-15T00:00:00Z,62
Orange,2020-04-15T00:00:00Z,5830
Orleans,2020-04-15T00:00:00Z,33
Oswego,2020-04-15T00:00:00Z,42
Otsego,2020-04-15T00:00:00Z,44
Putnam,2020-04-15T00:00:00Z,634
Queens,2020-04-15T00:00:00Z,0
Rensselaer,2020-04-15T00:00:00Z,140
Richmond,2020-04-15T00:00:00Z,0
Rockland,2020-04-15T00:00:00Z,8474
St. Lawrence,2020-04-15T00:00:00Z,92
Saratoga,2020-04-15T00:00:00Z,227
Schenectady,2020-04-15T00:00:00Z,237
Schoharie,2020-04-15T00:00:00Z,20
Schuyler,2020-04-15T00:00:00Z,8
Seneca,2020-04-15T00:00:00Z,18
Steuben,2020-04-15T00:00:00Z,151
Suffolk,2020-04-15T00:00:00Z,23523
Sullivan,2020-04-15T00:00:00Z,424
Tioga,2020-04-15T00:00:00Z,25
Tompkins,2020-04-15T00:00:00Z,118
Ulster,2020-04-15T00:00:00Z,745
Warren,2020-04-15T00:00:00Z,77
Washington,2020-04-15T00:00:00Z,42
Wayne,2020-04-15T00:00:00Z,48
Westchester,2020-04-15T00:00:00Z,20947
Wyoming,2020-04-15T00:00:00Z,42
Yates,2020-04-15T00:00:00Z,6
Out of NY,2020-04-15T00:00:00Z,0
Unassigned,2020-04-15T00:00:00Z,0
New York State,2020-04-16T00:00:00Z,223691
Albany,2020-04-16T00:00:00Z,581
Allegany,2020-04-16T00:00:00Z,28
Bronx,2020-04-16T00:00:00Z,0
Broome,2020-04-16T00:00:00Z,167
Cattaraugus,2020-04-16T00:00:00Z,32
Cayuga,2020-04-16T00:00:00Z,36
Chautauqua,2020-04-16T00:00:00Z,24
Chemung,2020-04-16T00:00:00Z,70
Chenango,2020-04-16T00:00:00Z,73
Clinton,2020-04-16T00:00:00Z,46
Columbia,2020-04-16T00:00:00Z,100
Cortland,2020-04-16T00:00:00Z,24
Delaware,2020-04-16T00:00:00Z,47
Dutchess,2020-04-16T00:00:00Z,2085
Erie,2020-04-16T00:00:00Z,1951
Essex,2020-04-16T00:00:00Z,12
Franklin,2020-04-16T00:00:00Z,13
Fulton,2020-04-16T00:00:00Z,25
Genesee,2020-04-16T00:00:00Z,78
Greene,2020-04-16T00:00:00Z,74
Hamilton,2020-04-16T00:00:00Z,3
Herkimer,2020-04-16T00:00:00Z,43
Jefferson,2020-04-16T00:00:00Z,48
Kings,2020-04-16T00:00:00Z,0
Lewis,2020-04-16T00:00:00Z,8
Livingston,2020-04-16T00:00:00Z,34
Madison,2020-04-16T00:00:00Z,110
Monroe,2020-04-16T00:00:00Z,932
Montgomery,2020-04-16T00:00:00Z,32
Nassau,2020-04-16T00:00:00Z,27772
New York,2020-04-16T00:00:00Z,123146
Niagara,2020-04-16T00:00:00Z,229
Oneida,2020-04-16T00:00:00Z,249
Onondaga,2020-04-16T00:00:00Z,579
Ontario,2020-04-16T00:00:00Z,65
Orange,2020-04-16T00:00:00Z,6266
Orleans,2020-04-16T00:00:00Z,34
Oswego,2020-04-16T00:00:00Z,44
Otsego,2020-04-16T00:00:00Z,44
Putnam,2020-04-16T00:00:00Z,634
Queens,2020-04-16T00:00:00Z,0
Rensselaer,2020-04-16T00:00:00Z,140
Richmond,2020-04-16T00:00:00Z,0
Rockland,2020-04-16T00:00:00Z,8752
St. Lawrence,2020-04-16T00:00:00Z,93
Saratoga,2020-04-16T00:00:00Z,231
Schenectady,2020-04-16T00:00:00Z,245
Schoharie,2020-04-16T00:00:00Z,20
Schuyler,2020-04-16T00:00:00Z,8
Seneca,2020-04-16T00:00:00Z,18
Steuben,2020-04-16T00:00:00Z,154
Suffolk,2020-04-16T00:00:00Z,24812
Sullivan,2020-04-16T00:00:00Z,437
Tioga,2020-04-16T00:00:00Z,27
Tompkins,2020-04-16T00:00:00Z,118
Ulster,2020-04-16T00:00:00Z,845
Warren,2020-04-16T00:00:00Z,81
Washington,2020-04-16T00:00:00Z,46
Wayne,2020-04-16T00:00:00Z,49
Westchester,2020-04-16T00:00:00Z,21828
Wyoming,2020-04-16T00:00:00Z,42
Yates,2020-04-16T00:00:00Z,7
Out of NY,2020-04-16T00:00:00Z,0
Unassigned,2020-04-16T00:00:00Z,0
New York State,2020-04-17T00:00:00Z,230597
Albany,2020-04-17T00:00:00Z,619
Allegany,2020-04-17T00:00:00Z,29
Bronx,2020-04-17T00:00:00Z,0
Broome,2020-04-17T00:00:00Z,178
Cattaraugus,2020-04-17T00:00:00Z,34
Cayuga,2020-04-17T00:00:00Z,36
Chautauqua,2020-04-17T00:00:00Z,25
Chemung,2020-04-17T00:00:00Z,71
Chenango,2020-04-17T00:00:00Z,76
Clinton,2020-04-17T00:00:00Z,47
Columbia,2020-04-17T00:00:00Z,101
Cortland,2020-04-17T00:00:00Z,25
Delaware,2020-04-17T00:00:00Z,48
Dutchess,2020-04-17T00:00:00Z,2142
Erie,2020-04-17T00:00:00Z,2023
Essex,2020-04-17T00:00:00Z,15
Franklin,2020-04-17T00:00:00Z,13
Fulton,2020-04-17T00:00:00Z,27
Genesee,2020-04-17T00:00:00Z,83
Greene,2020-04-17T00:00:00Z,77
Hamilton,2020-04-17T00:00:00Z,3
Herkimer,2020-04-17T00:00:00Z,46
Jefferson,2020-04-17T00:00:00Z,50
Kings,2020-04-17T00:00:00Z,0
Lewis,2020-04-17T00:00:00Z,8
Livingston,2020-04-17T00:00:00Z,34
Madison,2020-04-17T00:00:00Z,117
Monroe,2020-04-17T00:00:00Z,975
Montgomery,2020-04-17T00:00:00Z,33
Nassau,2020-04-17T00:00:00Z,28539
New York,2020-04-17T00:00:00Z,127352
Niagara,2020-04-17T00:00:00Z,227
Oneida,2020-04-17T00:00:00Z,261
Onondaga,2020-04-17T00:00:00Z,598
Ontario,2020-04-17T00:00:00Z,67
Orange,2020-04-17T00:00:00Z,6514
Orleans,2020-04-17T00:00:00Z,34
Oswego,2020-04-17T00:00:00Z,45
Otsego,2020-04-17T00:00:00Z,44
Putnam,2020-04-17T00:00:00Z,732
Queens,2020-04-17T00:00:00Z,0
Rensselaer,2020-04-17T00:00:00Z,150
Richmond,2020-04-17T00:00:00Z,0
Rockland,2020-04-17T00:00:00Z,8987
St. Lawrence,2020-04-17T00:00:00Z,96
Saratoga,2020-04-17T00:00:00Z,236
Schenectady,2020-04-17T00:00:00Z,295
Schoharie,2020-04-17T00:00:00Z,20
Schuyler,2020-04-17T00:00:00Z,8
Seneca,2020-04-17T00:00:00Z,18
Steuben,2020-04-17T00:00:00Z,154
Suffolk,2020-04-17T00:00:00Z,25035
Sullivan,2020-04-17T00:00:00Z,505
Tioga,2020-04-17T00:00:00Z,30
Tompkins,2020-04-17T00:00:00Z,119
Ulster,2020-04-17T00:00:00Z,880
Warren,2020-04-17T00:00:00Z,91
Washington,2020-04-17T00:00:00Z,48
Wayne,2020-04-17T00:00:00Z,49
Westchester,2020-04-17T00:00:00Z,22476
Wyoming,2020-04-17T00:00:00Z,44
Yates,2020-04-17T00:00:00Z,8
Out of NY,2020-04-17T00:00:00Z,0
Unassigned,2020-04-17T00:00:00Z,0
New York State,2020-04-18T00:00:00Z,237474
Albany,2020-04-18T00:00:00Z,648
Allegany,2020-04-18T00:00:00Z,30
Bronx,2020-04-18T00:00:00Z,0
Broome,2020-04-18T00:00:00Z,186
Cattaraugus,2020-04-18T00:00:00Z,34
Cayuga,2020-04-18T00:00:00Z,36
Chautauqua,2020-04-18T00:00:00Z,25
Chemung,2020-04-18T00:00:00Z,72
Chenango,2020-04-18T00:00:00Z,77
Clinton,2020-04-18T00:00:00Z,48
Columbia,2020-04-18T00:00:00Z,105
Cortland,2020-04-18T00:00:00Z,25
Delaware,2020-04-18T00:00:00Z,49
Dutchess,2020-04-18T00:00:00Z,2201
Erie,2020-04-18T00:00:00Z,2023
Essex,2020-04-18T00:00:00Z,16
Franklin,2020-04-18T00:00:00Z,13
Fulton,2020-04-18T00:00:00Z,27
Genesee,2020-04-18T00:00:00Z,87
Greene,2020-04-18T00:00:00Z,82
Hamilton,2020-04-18T00:00:00Z,3
Herkimer,2020-04-18T00:00:00Z,47
Jefferson,2020-04-18T00:00:00Z,50
Kings,2020-04-18T00:00:00Z,0
Lewis,2020-04-18T00:00:00Z,8
Livingston,2020-04-18T00:00:00Z,37
Madison,2020-04-18T00:00:00Z,117
Monroe,2020-04-18T00:00:00Z,1008
Montgomery,2020-04-18T00:00:00Z,34
Nassau,2020-04-18T00:00:00Z,29180
New York,2020-04-18T00:00:00Z,131334
Niagara,2020-04-18T00:00:00Z,234
Oneida,2020-04-18T00:00:00Z,268
Onondaga,2020-04-18T00:00:00Z,598
Ontario,2020-04-18T00:00:00Z,69
Orange,2020-04-18T00:00:00Z,6514
Orleans,2020-04-18T00:00:00Z,41
Oswego,2020-04-18T00:00:00Z,45
Otsego,2020-04-18T00:00:00Z,47
Putnam,2020-04-18T00:00:00Z,732
Queens,2020-04-18T00:00:00Z,0
Rensselaer,2020-04-18T00:00:00Z,164
Richmond,2020-04-18T00:00:00Z,0
Rockland,2020-04-18T00:00:00Z,9171
St. Lawrence,2020-04-18T00:00:00Z,98
Saratoga,2020-04-18T00:00:00Z,244
Schenectady,2020-04-18T00:00:00Z,295
Schoharie,2020-04-18T00:00:00Z,20
Schuyler,2020-04-18T00:00:00Z,8
Seneca,2020-04-18T00:00:00Z,18
Steuben,2020-04-18T00:00:00Z,181
Suffolk,2020-04-18T00:00:00Z,26143
Sullivan,2020-04-18T00:00:00Z,524
Tioga,2020-04-18T00:00:00Z,32
Tompkins,2020-04-18T00:00:00Z,119
Ulster,2020-04-18T00:00:00Z,880
Warren,2020-04-18T00:00:00Z,94
Washington,2020-04-18T00:00:00Z,52
Wayne,2020-04-18T00:00:00Z,49
Westchester,2020-04-18T00:00:00Z,23179
Wyoming,2020-04-18T00:00:00Z,44
Yates,2020-04-18T00:00:00Z,9
Out of NY,2020-04-18T00:00:00Z,0
Unassigned,2020-04-18T00:00:00Z,0
New York State,2020-04-19T00:00:00Z,243382
Albany,2020-04-19T00:00:00Z,682
Allegany,2020-04-19T00:00:00Z,30
Bronx,2020-04-19T00:00:00Z,0
Broome,2020-04-19T00:00:00Z,192
Cattaraugus,2020-04-19T00:00:00Z,34
Cayuga,2020-04-19T00:00:00Z,36
Chautauqua,2020-04-19T00:00:00Z,25
Chemung,2020-04-19T00:00:00Z,73
Chenango,2020-04-19T00:00:00Z,78
Clinton,2020-04-19T00:00:00Z,49
Columbia,2020-04-19T00:00:00Z,107
Cortland,2020-04-19T00:00:00Z,25
Delaware,2020-04-19T00:00:00Z,49
Dutchess,2020-04-19T00:00:00Z,2240
Erie,2020-04-19T00:00:00Z,2192
Essex,2020-04-19T00:00:00Z,18
Franklin,2020-04-19T00:00:00Z,13
Fulton,2020-04-19T00:00:00Z,27
Genesee,2020-04-19T00:00:00Z,117
Greene,2020-04-19T00:00:00Z,85
Hamilton,2020-04-19T00:00:00Z,3
Herkimer,2020-04-19T00:00:00Z,49
Jefferson,2020-04-19T00:00:00Z,54
Kings,2020-04-19T00:00:00Z,0
Lewis,2020-04-19T00:00:00Z,8
Livingston,2020-04-19T00:00:00Z,39
Madison,2020-04-19T00:00:00Z,117
Monroe,2020-04-19T00:00:00Z,1032
Montgomery,2020-04-19T00:00:00Z,35
Nassau,2020-04-19T00:00:00Z,30013
New York,2020-04-19T00:00:00Z,134267
Niagara,2020-04-19T00:00:00Z,246
Oneida,2020-04-19T00:00:00Z,275
Onondaga,2020-04-19T00:00:00Z,637
Ontario,2020-04-19T00:00:00Z,70
Orange,2020-04-19T00:00:00Z,6514
Orleans,2020-04-19T00:00:00Z,46
Oswego,2020-04-19T00:00:00Z,47
Otsego,2020-04-19T00:00:00Z,48
Putnam,2020-04-19T00:00:00Z,778
Queens,2020-04-19T00:00:00Z,0
Rensselaer,2020-04-19T00:00:00Z,186
Richmond,2020-04-19T00:00:00Z,0
Rockland,2020-04-19T00:00:00Z,9364
St. Lawrence,2020-04-19T00:00:00Z,105
Saratoga,2020-04-19T00:00:00Z,251
Schenectady,2020-04-19T00:00:00Z,295
Schoharie,2020-04-19T00:00:00Z,20
Schuyler,2020-04-19T00:00:00Z,8
Seneca,2020-04-19T00:00:00Z,18
Steuben,2020-04-19T00:00:00Z,181
Suffolk,2020-04-19T00:00:00Z,26888
Sullivan,2020-04-19T00:00:00Z,537
Tioga,2020-04-19T00:00:00Z,35
Tompkins,2020-04-19T00:00:00Z,119
Ulster,2020-04-19T00:00:00Z,960
Warren,2020-04-19T00:00:00Z,96
Washington,2020-04-19T00:00:00Z,63
Wayne,2020-04-19T00:00:00Z,50
Westchester,2020-04-19T00:00:00Z,23803
Wyoming,2020-04-19T00:00:00Z,44
Yates,2020-04-19T00:00:00Z,9
Out of NY,2020-04-19T00:00:00Z,0
Unassigned,2020-04-19T00:00:00Z,0
New York State,2020-04-20T00:00:00Z,248416
Albany,2020-04-20T00:00:00Z,687
Allegany,2020-04-20T00:00:00Z,30
Bronx,2020-04-20T00:00:00Z,0
Broome,2020-04-20T00:00:00Z,199
Cattaraugus,2020-04-20T00:00:00Z,34
Cayuga,2020-04-20T00:00:00Z,36
Chautauqua,2020-04-20T00:00:00Z,25
Chemung,2020-04-20T00:00:00Z,73
Chenango,2020-04-20T00:00:00Z,78
Clinton,2020-04-20T00:00:00Z,51
Columbia,2020-04-20T00:00:00Z,111
Cortland,2020-04-20T00:00:00Z,25
Delaware,2020-04-20T00:00:00Z,49
Dutchess,2020-04-20T00:00:00Z,2284
Erie,2020-04-20T00:00:00Z,2192
Essex,2020-04-20T00:00:00Z,20
Franklin,2020-04-20T00:00:00Z,13
Fulton,2020-04-20T00:00:00Z,27
Genesee,2020-04-20T00:00:00Z,119
Greene,2020-04-20T00:00:00Z,86
Hamilton,2020-04-20T00:00:00Z,3
Herkimer,2020-04-20T00:00:00Z,49
Jefferson,2020-04-20T00:00:00Z,54
Kings,2020-04-20T00:00:00Z,0
Lewis,2020-04-20T00:00:00Z,9
Livingston,2020-04-20T00:00:00Z,39
Madison,2020-04-20T00:00:00Z,117
Monroe,2020-04-20T00:00:00Z,1054
Montgomery,2020-04-20T00:00:00Z,35
Nassau,2020-04-20T00:00:00Z,30677
New York,2020-04-20T00:00:00Z,136591
Niagara,2020-04-20T00:00:00Z,255
Oneida,2020-04-20T00:00:00Z,279
Onondaga,2020-04-20T00:00:00Z,646
Ontario,2020-04-20T00:00:00Z,71
Orange,2020-04-20T00:00:00Z,6514
Orleans,2020-04-20T00:00:00Z,46
Oswego,2020-04-20T00:00:00Z,52
Otsego,2020-04-20T00:00:00Z,49
Putnam,2020-04-20T00:00:00Z,778
Queens,2020-04-20T00:00:00Z,0
Rensselaer,2020-04-20T00:00:00Z,186
Richmond,2020-04-20T00:00:00Z,0
Rockland,2020-04-20T00:00:00Z,9457
St. Lawrence,2020-04-20T00:00:00Z,110
Saratoga,2020-04-20T00:00:00Z,254
Schenectady,2020-04-20T00:00:00Z,295
Schoharie,2020-04-20T00:00:00Z,20
Schuyler,2020-04-20T00:00:00Z,8
Seneca,2020-04-20T00:00:00Z,18
Steuben,2020-04-20T00:00:00Z,195
Suffolk,2020-04-20T00:00:00Z,28127
Sullivan,2020-04-20T00:00:00Z,560
Tioga,2020-04-20T00:00:00Z,37
Tompkins,2020-04-20T00:00:00Z,119
Ulster,2020-04-20T00:00:00Z,997
